data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2016-01-01,11852,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,2.2602739726027403,2.0,3774.93
2016-01-01,5316,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Governamental,58,1.263013698630137,1.0,5616.4
2016-01-01,2030,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,55,28.106849315068487,1.0,8618.21
2016-01-01,15573,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,62,,1.0,7014.68
2016-01-01,12873,M,True,True,1,Empresário,Superior completo,União/Casado,Casa,46,6.950684931506848,3.0,14818.45
2016-01-01,12658,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Viúvo,Casa,61,,1.0,3150.2
2016-01-01,11351,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,4.5178082191780815,2.0,5202.51
2016-01-01,15675,F,True,False,1,Empresário,Outros,União/Casado,Governamental,43,9.117808219178082,3.0,1117.81
2016-01-01,9483,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Comunitário,35,6.263013698630138,2.0,671.73
2016-01-01,3903,F,False,True,0,Servidor público,Outros,União/Casado,Casa,50,16.528767123287672,2.0,2736.71
2016-01-01,1653,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,3202.29
2016-01-01,7716,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,48,1.7671232876712328,2.0,1240.73
2016-01-01,4809,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,4.131506849315069,2.0,6130.62
2016-01-01,9657,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,60,30.36438356164384,2.0,79210.13
2016-01-01,11483,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,2.6794520547945204,3.0,2723.0
2016-01-01,11467,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,13.608219178082194,2.0,6198.41
2016-01-01,986,F,True,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,25,4.597260273972604,3.0,499.49
2016-01-01,1415,F,False,False,1,Empresário,Outros,Separado,Casa,29,8.673972602739726,2.0,4099.26
2016-01-01,13148,M,True,True,0,Empresário,Superior completo,União/Casado,Casa,36,14.347945205479451,2.0,20705.77
2016-01-01,1745,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,36,0.6438356164383562,1.0,4957.58
2016-01-01,16633,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,28,2.4657534246575343,2.0,3771.21
2016-01-01,3384,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,2455.33
2016-01-01,16445,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1080.71
2016-01-01,10747,M,False,False,0,Empresário,Superior completo,União/Casado,Casa,50,5.602739726027397,2.0,1274.9
2016-01-01,14423,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,50,4.2027397260273975,1.0,2451.86
2016-01-01,1915,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,46,9.841095890410957,3.0,1619.95
2016-01-01,910,F,False,True,0,Servidor público,Superior completo,União/Casado,Casa,48,10.421917808219176,2.0,3469.18
2016-01-01,2150,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,31,1.0876712328767124,3.0,1375.26
2016-01-01,13726,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,2219.1
2016-01-01,889,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,12.591780821917803,3.0,17202.58
2016-01-01,5317,F,False,True,0,Servidor público,Outros,União/Casado,Casa,54,10.936986301369863,2.0,5447.67
2016-01-01,11142,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,40,15.936986301369863,2.0,1410.73
2016-01-01,13989,F,True,False,1,Servidor público,Superior completo,União/Casado,Casa,38,14.712328767123289,3.0,4416.07
2016-01-01,7169,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,11.134246575342466,2.0,2217.56
2016-01-01,13851,F,False,False,0,Servidor público,Superior completo,União/Casado,Casa,50,10.043835616438356,2.0,1772.62
2016-01-01,1773,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,48,15.402739726027391,2.0,6443.93
2016-01-01,8496,F,True,True,0,Servidor público,Outros,União/Casado,Casa,32,12.728767123287671,2.0,8730.15
2016-01-01,6291,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,39,3.5835616438356164,3.0,2786.73
2016-01-01,2189,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,43,1.1726027397260277,2.0,2823.04
2016-01-01,16523,M,False,False,0,Empresário,Outros,Solteiro,Casa,31,0.4547945205479452,1.0,2638.09
2016-01-01,3989,F,False,False,1,Empresário,Outros,União/Casado,Casa,41,5.572602739726029,3.0,1078.58
2016-01-01,4505,F,False,False,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,39,11.183561643835615,2.0,1761.87
2016-01-01,16211,F,False,True,0,Servidor público,Outros,União/Casado,Casa,34,9.465753424657532,2.0,1734.68
2016-01-01,10775,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,7.104109589041097,2.0,675.4
2016-01-01,12187,M,False,False,0,Servidor público,Outros,Solteiro,Com os pais,43,16.364383561643837,1.0,17758.3
2016-01-01,14287,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,5.6219178082191785,2.0,3733.07
2016-01-01,12440,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,13.873972602739729,2.0,10796.12
2016-01-01,14139,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Governamental,58,,2.0,2474.05
2016-01-01,3401,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,42,8.243835616438357,2.0,2167.71
2016-01-01,11340,F,False,False,1,Empresário,Outros,União/Casado,Casa,40,20.27671232876712,3.0,12441.54
2016-01-01,11008,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,46,6.101369863013699,1.0,3840.34
2016-01-01,8816,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,0.7150684931506849,3.0,2037.0
2016-01-01,8779,F,False,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,27,7.410958904109589,4+,2121.22
2016-01-01,1650,F,False,True,2+,Empresário,Outros,União/Casado,Casa,46,3.06027397260274,4+,1542.06
2016-01-01,1098,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Com os pais,27,0.7643835616438356,3.0,1447.18
2016-01-01,6923,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,66,,2.0,5333.49
2016-01-01,307,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,59,,1.0,1156.24
2016-01-01,9621,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,1168.35
2016-01-01,5330,M,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,35,13.186301369863012,4+,2425.85
2016-01-01,9503,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,31,8.432876712328767,1.0,3849.13
2016-01-01,5865,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,29,8.808219178082194,3.0,1954.08
2016-01-01,12799,F,True,True,2+,Empresário,Outros,União/Casado,Casa,33,3.7863013698630135,4+,3511.16
2016-01-01,3100,F,True,True,0,Empresário,Superior completo,União/Casado,Casa,54,15.558904109589042,2.0,2697.79
2016-01-01,14861,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,27,7.967123287671233,3.0,1207.35
2016-01-01,10104,F,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,34,13.389041095890413,4+,11574.31
2016-01-01,14329,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,,2.0,3051.32
2016-01-01,15486,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,40,21.55068493150685,3.0,1743.44
2016-01-01,3041,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,52,23.145205479452056,2.0,6996.48
2016-01-01,3957,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,2809.16
2016-01-01,9175,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,40,4.2027397260273975,2.0,1193.02
2016-01-01,9606,M,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,2.512328767123288,3.0,4679.01
2016-01-01,6480,M,False,True,1,Empresário,Superior completo,União/Casado,Casa,44,2.7479452054794518,3.0,1596.59
2016-01-01,10350,F,False,False,1,Empresário,Outros,Solteiro,Casa,36,6.717808219178082,2.0,1292.87
2016-01-01,258,F,False,False,0,Empresário,Outros,União/Casado,Casa,51,26.70684931506849,2.0,14948.96
2016-01-01,12978,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,2831.66
2016-01-01,3186,F,True,False,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,36,4.802739726027396,4+,1731.52
2016-01-01,5352,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,Viúvo,Casa,58,36.28767123287671,1.0,20629.79
2016-01-01,2550,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,15.232876712328768,3.0,8370.15
2016-01-01,7478,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,55,5.153424657534247,2.0,1719.95
2016-01-01,12276,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,25,5.613698630136986,1.0,5906.02
2016-01-01,2526,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,1.947945205479452,3.0,2693.05
2016-01-01,2028,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,3.9232876712328766,2.0,2258.35
2016-01-01,1286,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,23,0.3452054794520548,2.0,1040.95
2016-01-01,8712,F,False,True,0,Empresário,Outros,Solteiro,Casa,37,6.323287671232878,1.0,5999.91
2016-01-01,10836,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,49,31.372602739726037,2.0,11187.31
2016-01-01,8998,M,False,True,0,Servidor público,Outros,União/Casado,Aluguel,28,6.3643835616438365,2.0,5952.23
2016-01-01,54,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,43,2.4356164383561643,2.0,6271.46
2016-01-01,12599,M,True,True,0,Servidor público,Superior completo,União/Casado,Casa,32,6.701369863013697,2.0,3181.43
2016-01-01,287,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,5700.29
2016-01-01,9195,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,61,,1.0,864.77
2016-01-01,13319,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,4.931506849315068,3.0,4346.54
2016-01-01,15920,F,False,True,0,Empresário,Outros,União/Casado,Casa,62,42.90684931506849,2.0,80008.47
2016-01-01,10507,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,50,5.679452054794519,1.0,3157.1
2016-01-01,5902,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,47,3.8904109589041096,1.0,4952.25
2016-01-01,11372,F,True,False,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,37,7.2684931506849315,4+,905.79
2016-01-01,13164,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,32,11.18082191780822,3.0,17665.56
2016-01-01,13151,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,53,8.345205479452055,2.0,3831.24
2016-01-01,9106,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,1.1150684931506851,2.0,2362.17
2016-01-01,14288,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,43,5.6219178082191785,2.0,2604.11
2016-01-01,10473,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,54,,2.0,4177.04
2016-01-01,12449,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,23.13150684931507,2.0,7291.57
2016-01-01,10165,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,34,6.383561643835616,3.0,4217.97
2016-01-01,3007,F,False,False,0,Servidor público,Outros,União/Casado,Aluguel,47,3.1315068493150684,2.0,1857.38
2016-01-01,11695,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,2948.29
2016-01-01,12886,F,False,False,1,Empresário,Superior completo,Solteiro,Casa,38,2.698630136986301,2.0,1381.42
2016-01-01,16647,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,30,9.8,2.0,9068.91
2016-01-01,11082,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Solteiro,Casa,43,16.27123287671233,1.0,2256.6
2016-01-01,6812,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,26.641095890410963,2.0,9506.11
2016-01-01,12215,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,51,1.5945205479452054,2.0,6181.37
2016-01-01,12215,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,51,1.5945205479452054,2.0,6181.37
2016-01-01,14092,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,46,3.4575342465753423,2.0,468.81
2016-01-01,6805,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,25,4.7972602739726025,2.0,1530.09
2016-01-01,15545,M,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,28,3.791780821917808,2.0,6023.38
2016-01-01,6255,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,48,2.410958904109589,2.0,7378.55
2016-01-01,5121,F,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,46,3.468493150684932,3.0,1684.44
2016-01-01,985,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,62,,2.0,10540.68
2016-01-01,7017,F,False,True,0,Empresário,Outros,Viúvo,Casa,57,2.8767123287671232,1.0,4876.41
2016-01-01,13218,F,True,True,2+,Empresário,Outros,União/Casado,Casa,43,6.18082191780822,4+,859.51
2016-01-01,12423,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,60,,2.0,4607.53
2016-01-01,8646,M,True,True,2+,Servidor público,Superior completo,União/Casado,Casa,30,7.027397260273973,4+,15047.93
2016-01-01,1622,F,True,True,1,Empresário,Outros,União/Casado,Casa,32,9.734246575342468,3.0,5022.58
2016-01-01,3585,M,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,2697.52
2016-01-01,7838,M,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,36,7.473972602739726,3.0,13790.23
2016-01-01,12598,M,True,True,0,Servidor público,Superior completo,União/Casado,Casa,32,6.701369863013697,2.0,1970.69
2016-01-01,10562,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,61,,1.0,5184.67
2016-01-01,7684,F,False,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,2.1780821917808217,4+,1346.81
2016-01-01,6632,M,False,False,1,Empresário,Superior completo,União/Casado,Com os pais,48,5.238356164383561,3.0,13155.33
2016-01-01,3555,F,True,True,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,34,7.526027397260274,4+,3030.17
2016-01-01,3854,F,False,False,0,Empresário,Superior completo,Solteiro,Casa,67,21.194520547945206,1.0,15707.93
2016-01-01,13895,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,64,1.2849315068493148,2.0,1129.29
2016-01-01,14441,F,False,True,0,Empresário,Superior completo,União/Casado,Casa,28,6.2027397260273975,2.0,2115.49
2016-01-01,12221,M,False,False,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,30,4.597260273972604,3.0,7483.86
2016-01-01,55,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,61,,2.0,1452.1
2016-01-01,12010,F,False,True,0,Servidor público,Outros,União/Casado,Casa,48,29.16986301369863,2.0,2829.75
2016-01-01,8689,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,37,5.156164383561643,3.0,8531.15
2016-01-01,15702,M,True,True,1,Empresário,Superior completo,União/Casado,Casa,41,4.016438356164383,3.0,18771.6
2016-01-01,9429,F,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,40,7.769863013698631,2.0,1492.69
2016-01-01,13625,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,Viúvo,Casa,50,4.931506849315068,1.0,3066.31
2016-01-01,9607,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Governamental,30,3.1780821917808217,2.0,3356.47
2016-01-01,12623,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Comunitário,60,0.9506849315068492,2.0,4156.66
2016-01-01,2415,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,66,,2.0,7026.43
2016-01-01,4851,M,True,False,2+,Servidor público,Superior completo,União/Casado,Com os pais,29,4.216438356164384,4+,7563.98
2016-01-01,16590,F,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,57,,2.0,6540.02
2016-01-01,981,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,52,13.257534246575348,2.0,5007.19
2016-01-01,13853,F,False,True,1,Empresário,Outros,União/Casado,Casa,38,10.12054794520548,3.0,4232.12
2016-01-01,11676,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,44,13.082191780821915,2.0,8202.51
2016-01-01,6614,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,49,17.854794520547944,2.0,4475.33
2016-01-01,4389,M,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,0.7561643835616438,2.0,2720.79
2016-01-01,6740,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,54,15.3013698630137,2.0,861.04
2016-01-01,2998,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,3028.26
2016-01-01,3254,F,True,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,5.723287671232876,3.0,5364.02
2016-01-01,8573,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,46,0.96986301369863,2.0,803.55
2016-01-01,3987,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,56,,2.0,4801.98
2016-01-01,6934,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Governamental,50,0.3753424657534247,2.0,1090.68
2016-01-01,5994,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,42,10.389041095890413,2.0,4619.53
2016-01-01,11251,M,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,47,11.271232876712329,2.0,4689.34
2016-01-01,14527,F,False,True,1,Empresário,Superior completo,União/Casado,Casa,40,4.216438356164384,3.0,1978.67
2016-01-01,15906,F,False,False,0,Empresário,Superior completo,União/Casado,Casa,30,1.1232876712328768,2.0,392.09
2016-01-01,12034,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Aluguel,29,1.3178082191780822,2.0,4937.18
2016-01-01,2241,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,25,6.090410958904108,2.0,1131.01
2016-01-01,12615,M,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,27,6.367123287671232,4+,2972.15
2016-01-01,2363,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,37,15.035616438356165,2.0,3450.24
2016-01-01,911,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,41,1.5945205479452054,4+,3029.79
2016-01-01,8745,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,12.824657534246574,2.0,2847.01
2016-01-01,10883,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,42,25.03013698630137,3.0,9009.53
2016-01-01,9614,F,False,True,1,Empresário,Outros,União/Casado,Casa,45,5.101369863013699,3.0,1610.64
2016-01-01,10166,F,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,34,6.383561643835616,3.0,2015.35
2016-01-01,7253,F,False,True,0,Servidor público,Outros,União/Casado,Casa,54,31.227397260273968,2.0,20688.7
2016-01-01,7012,M,False,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,38,2.6246575342465754,3.0,3934.27
2016-01-01,5380,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1874.25
2016-01-01,15726,F,False,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,54,,2.0,1053.9
2016-01-01,11420,M,False,False,0,Empresário,Superior completo,União/Casado,Casa,42,3.0986301369863014,2.0,2294.57
2016-01-01,10324,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,62,,2.0,3511.51
2016-01-01,4616,F,True,False,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,5432.34
2016-01-01,13275,F,False,False,1,Servidor público,Outros,Separado,Casa,44,14.104109589041094,2.0,1228.58
2016-01-01,12766,F,False,False,0,Servidor público,Outros,União/Casado,Governamental,24,4.452054794520548,2.0,825.44
2016-01-01,6683,F,True,False,1,Empresário,Superior completo,União/Casado,Casa,39,6.898630136986301,3.0,9963.64
2016-01-01,4115,F,False,True,0,Servidor público,Superior completo,Viúvo,Casa,53,18.389041095890416,1.0,3029.08
2016-01-01,629,M,True,True,0,Empresário,Outros,União/Casado,Casa,43,7.947945205479453,2.0,30271.3
2016-01-01,13070,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,10.597260273972603,3.0,3433.63
2016-01-01,1201,F,True,True,2+,Empresário,Superior completo,União/Casado,Casa,32,7.852054794520547,4+,1815.86
2016-01-01,14113,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,8.208219178082192,2.0,5507.71
2016-01-01,3146,M,True,False,0,Empresário,Outros,União/Casado,Casa,29,5.972602739726027,2.0,5475.63
2016-01-01,5395,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,59,,1.0,645.25
2016-01-01,13648,F,False,False,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,5.183561643835616,3.0,4233.0
2016-01-01,11301,M,True,False,0,Empresário,Outros,União/Casado,Casa,56,7.520547945205481,2.0,20606.33
2016-01-01,11284,M,True,False,1,Empresário,Outros,União/Casado,Casa,39,2.767123287671233,3.0,2491.36
2016-01-01,397,F,True,True,2+,Servidor público,Superior completo,União/Casado,Casa,34,12.194520547945206,4+,2758.1
2016-01-01,9178,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,65,,2.0,3262.26
2016-01-01,690,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,2.7753424657534245,2.0,845.38
2016-01-01,7897,M,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,28,9.838356164383562,2.0,8350.25
2016-01-01,11573,M,True,True,1,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Aluguel,46,3.991780821917808,3.0,5153.81
2016-01-01,12100,M,True,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,50,7.660273972602741,2.0,11478.28
2016-01-01,15656,F,False,True,0,Servidor público,Superior completo,União/Casado,Casa,44,20.55890410958904,2.0,13704.35
2016-01-01,13058,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,58,,2.0,3280.23
2016-01-01,11550,F,False,True,2+,Empresário,Superior completo,União/Casado,Casa,45,1.1287671232876713,4+,2881.89
2016-01-01,5993,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,42,10.389041095890413,2.0,5945.49
2016-01-01,5735,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,Solteiro,Casa,29,5.2904109589041095,1.0,1740.46
2016-01-01,806,F,True,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,29,5.693150684931508,2.0,2915.33
2016-01-01,13104,F,False,True,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,54,7.0109589041095886,2.0,5293.25
2016-01-01,11897,M,True,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,31,5.413698630136985,2.0,4672.59
2016-01-01,5201,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,2.32054794520548,3.0,2217.12
2016-01-01,15393,F,False,False,0,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,60,,2.0,4088.0
2016-01-01,11077,F,False,False,2+,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,41,8.931506849315069,4+,1344.68
2016-01-01,16530,F,False,True,1,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,33,2.1342465753424658,1.0,2932.49
2016-01-01,4715,M,False,True,2+,Servidor público,Outros,União/Casado,Casa,38,18.86575342465753,4+,37663.75
2016-01-01,7125,M,True,True,1,Empresário,Superior completo,União/Casado,Casa,31,2.128767123287671,3.0,4109.04
2016-01-01,11443,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,57,,2.0,457.43
2016-01-01,15455,F,True,False,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,38,6.53972602739726,2.0,2160.62
2016-01-01,5215,F,True,False,1,Bolsista/Pensionista/Assalariado,Outros,Separado,Casa,40,12.605479452054794,2.0,2228.79
2016-01-01,1816,F,False,True,0,Bolsista/Pensionista/Assalariado,Outros,União/Casado,Casa,49,7.597260273972603,2.0,4085.81
2016-01-01,3218,M,True,True,2+,Bolsista/Pensionista/Assalariado,Superior completo,União/Casado,Casa,32,3.5753424657534247,4+,3130.1
2016-01-01,3944,F,False,True,1,Servidor público,Outros,Solteiro,Casa,43,10.93972602739726,2.0,2484.48
2016-01-01,7846,M,False,True,0,Empresário,Outros,Solteiro,Casa,25,3.3342465753424664,1.0,6373.53
